track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,emotion,confidence
18uskcQGHADKwukSPngyYP,Табор уходит в небо,Kaspiyskiy Gruz,23,0mulB8qakm5MacvJSUgPhW,The Best of Каспийский Груз,2018-01-16,RUSSIAN Gangster Rap,0Jw0HckkxCfIrOvpN081eV,rap,gangster rap,0.493,0.363,2,-10.169,1,0.132,0.0978,2.66e-06,0.153,0.148,78.756,208862,karuna,0.8170999999999999
4F6yN5FsFW10Ucx7cLCzBh,Ready (feat. Gunna),Lil Baby,64,4iF44RCCybJtkBkMoqrLW2,Street Gossip,2018-11-30,Chixtape 5 - Tory Lanez,0UXwwVDipbBQeEX7h4YuKU,r&b,urban contemporary,0.793,0.395,1,-5.578,1,0.385,0.277,1.4e-05,0.109,0.129,77.027,213287,karuna,0.817
2RIT8c120eYHcg38tBuVTj,Табор уходит в небо,Kaspiyskiy Gruz,49,6eSeqTpExVhsAasGwRO55x,Сторона а сторона б,2015-01-26,Russian Gangster Rap,0u0qLLE8MZc679RZWCk1TT,rap,gangster rap,0.501,0.362,2,-10.166,1,0.135,0.096,2.71e-06,0.149,0.151,78.732,208862,karuna,0.8159000000000001
1ZpDPZU5LeMqqLAAOxqPMh,Marlboro,MiyaGi,3,1f2qL03S5lDaTXKsu3FUXl,Buster Keaton,2019-06-21,Russian Gangster Rap,0u0qLLE8MZc679RZWCk1TT,rap,gangster rap,0.561,0.515,2,-7.07,1,0.102,0.395,0.0156,0.17,0.0593,77.897,243422,karuna,0.81585
1iKAqAjcu5PXGK9opAfPFZ,Without You (feat. Delaney Kai),Eminence,30,3lEIsB0Al45zHMjKI2ls8D,Without You (feat. Delaney Kai),2017-04-20,Female Vocal EDM,5QaPRbVgbEcCc9jC1UxgD1,edm,progressive electro house,0.507,0.516,4,-8.461,1,0.0408,0.309,0.000628,0.132,0.0597,82.464,206578,karuna,0.81535
16aNJYinJv9AAetWD5yJen,Freak in You,PARTYNEXTDOOR,64,3LIpVZI59rH2HMJMX9KFX1,COLOURS 2,2017-06-02,Neo-Soul,1eqVgsNjaX6mxDPoefhocT,r&b,neo soul,0.424,0.419,1,-8.503,1,0.054,0.144,0.0,0.174,0.119,86.5,272340,karuna,0.8148
2FllN4dJIdS4BvqJkTrLmZ,Jewelry Remover,Justnormal,60,6WYGCBXPv8hTNbVetRpNKH,Burgundy Blues,2019-06-21,Lo-Fi Beats,37i9dQZF1DWWQRwui0ExPn,rap,hip hop,0.722,0.466,9,-9.503,0,0.192,0.921,0.179,0.0883,0.0911,82.013,163759,karuna,0.8146500000000001
7wch5iJo4JFtmrRfPVUBr1,Youth Memories,Fljúga,56,1iHncXwENs5HdbP4bKM7FC,Youth Memories,2019-08-16,Gangster Rap,5joQabz9ys3XPGbSx5CaKv,rap,gangster rap,0.678,0.355,11,-10.102,0,0.0354,0.676,0.17,0.0912,0.158,80.982,183648,karuna,0.8145
7wch5iJo4JFtmrRfPVUBr1,Youth Memories,Fljúga,56,1iHncXwENs5HdbP4bKM7FC,Youth Memories,2019-08-16,Pop Hits 2000-2019,6mtYuOxzl58vSGnEDtZ9uB,edm,pop edm,0.678,0.355,11,-10.102,0,0.0354,0.676,0.17,0.0912,0.158,80.982,183648,karuna,0.8145
5h2jt8xsUhW06rFv9HvY7N,"Through the Eyes of Love (Theme from the Motion Picture ""Ice Castles"")",Melissa Manchester,6,5AAPRTUeruIQsjo7MLLhlG,Platinum & Gold Collection,1990-01-01,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,1S7BckuYIkEazeNKOSM0uA,r&b,urban contemporary,0.418,0.306,10,-12.679,1,0.0289,0.746,3.98e-05,0.0995,0.19,71.251,254493,karuna,0.8131999999999999
7atm51dFT3BN7vgANsVIeT,Demons,Jay Portal,23,7mXrJ69jl6JQTSm0UZPUg2,The Making of a Monster,2019-03-08,Rap Party 24/7 Radio / Gangsta Rap,4sGnz2x5tbHE2YlW1nemfb,rap,gangster rap,0.774,0.474,1,-8.953,1,0.29,0.134,1.49e-05,0.233,0.0893,85.016,117176,karuna,0.81315
5UrCArd6UDDR2EPFOeWCxb,Futureland,Sonic Mayhem,47,3PFjjWI0IHpR7Sjo4ackKP,Doomsday,2015-07-17,Electropop And Play,7p30DzTAgW6OhspSXHTI88,pop,electropop,0.513,0.56,10,-11.365,0,0.0358,0.000918,0.823,0.126,0.0379,85.017,363707,karuna,0.81305
6rJmWa5DvQ3Nby3tdcX2L0,East Atlanta Love Letter (feat. Future),6LACK,63,3fc97ZWLIMc1xawhxbKrh2,East Atlanta Love Letter,2018-09-14,Urban contemporary,0qOJuaqHeg4u1i6gjPKnxE,r&b,urban contemporary,0.581,0.315,5,-11.947,0,0.0781,0.389,1.68e-05,0.0766,0.185,61.381,246088,karuna,0.813
3ljkahwsdk97GG9g73l6w3,Wandering Romance,Jorja Smith,57,3AlSuZnX4ZCab8eoWnnfbm,Lost & Found,2018-06-08,urban CONTEMPORARY,1nFfDHtp8RY3obgen8KODl,r&b,urban contemporary,0.485,0.458,1,-8.676,0,0.0525,0.606,0.00045,0.12,0.102,78.558,275618,karuna,0.8116000000000001
3ljkahwsdk97GG9g73l6w3,Wandering Romance,Jorja Smith,57,3AlSuZnX4ZCab8eoWnnfbm,Lost & Found,2018-06-08,NEO-soul,3q3M4VCymcMoxJ3Tl7mRqN,r&b,neo soul,0.485,0.458,1,-8.676,0,0.0525,0.606,0.00045,0.12,0.102,78.558,275618,karuna,0.8116000000000001
5RWOMIPSzfdf9IO6KnFefu,West,River Tiber,0,2E61R2ssrSzWvTxkABjXGI,Late Night Tales: BADBADNOTGOOD,2017-07-28,Neo-Jazz Soul RnB & Afro,48AzM7l4M02DBYd2N3IFLP,r&b,neo soul,0.177,0.394,8,-11.816,1,0.0473,0.91,0.0549,0.285,0.141,83.582,152392,karuna,0.8112999999999999
7KjfifeaIx10XJTnAgWtlr,Amen,Andra Day,45,5VRtvIBdPatTbtATAjYh7v,Amen,2018-10-09,Gospel,0pItJZBDZFvgAOdFnSITnJ,r&b,urban contemporary,0.429,0.363,0,-7.539,1,0.0327,0.338,0.000343,0.128,0.16,75.483,183741,karuna,0.8110999999999999
1EB3Z38oKDKVp4K2yEO2dl,More Than Words Can Say,Alias,51,2almhUpe1eEbKQiRT1BlPF,Alias,1990-01-01,Mega Rock Ballads: The Best Slow Rock Compilation Ever !,6LJtRKgDpzM8ZbbwC0jLhe,rock,album rock,0.412,0.376,4,-11.789,1,0.029,0.609,0.00223,0.11,0.153,69.064,234196,karuna,0.8107
6gU9OKjOE7ghfEd55oRO57,The Weekend,SZA,76,76290XdXVF9rPzGdNRWdCh,Ctrl,2017-06-09,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,0.487,0.366,8,-9.405,0,0.0531,0.241,0.0,0.126,0.161,68.191,272187,karuna,0.8097000000000001
00t7QTffOR3SA3L1BvSQVq,Suicidal Thoughts - 2005 Remaster,The Notorious B.I.G.,64,2ymwUMeW3BySLhKNp8UQZ3,Ready to Die (The Remaster; 2015 Remaster),1994-09-13,Rap Party 24/7 Radio / Gangsta Rap,4sGnz2x5tbHE2YlW1nemfb,rap,gangster rap,0.506,0.505,8,-10.198,1,0.444,0.44,2.3e-05,0.0938,0.0788,76.016,170227,karuna,0.8090999999999999
3mau755ebHNf9B0qXAQXF9,JOYFUL,X Ambassadors,46,0x5Vn7tPWyACi4e02ahWEs,JOYFUL,2018-01-26,Today's Hits (Clean),7ENISpOJhocpMJVcGb0qcT,r&b,hip pop,0.257,0.451,9,-6.577,1,0.0326,0.0917,2.14e-05,0.0869,0.112,77.439,232560,karuna,0.8087
35fEUnp7savJdgkfH6I80x,Cry Me a River,Nathan Britton,37,2uavM8rbJeYBFmbHAutQme,"Neo Soul Collective, Pt. 1",2019-02-06,I Love My Neo-Soul,37i9dQZF1DX44dZ4p5QLf4,r&b,neo soul,0.639,0.316,8,-10.558,0,0.0454,0.184,0.000151,0.0903,0.193,85.063,180456,karuna,0.8087
0lXz2fuzK8s4csGuRrPKpV,Classic (feat. POWERS) - POWERS Sunset Version,The Knocks,29,7zPMUSTjElDONADAI3Arc1,Classic (feat. POWERS) [Sunrise & Sunset Versions],2014-11-04,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.235,0.481,2,-8.212,1,0.0583,0.0299,1.44e-05,0.0539,0.0949,74.995,250748,karuna,0.8082499999999999
3QEWSE2yXJN85Q66gxY64O,Takeoff,High John,50,3rC2HOeiZFIOmtH6cjOU4F,Takeoff,2019-11-29,Jazz Vibes,37i9dQZF1DX0SM0LYsmbMT,rap,hip hop,0.492,0.314,7,-14.961,1,0.281,0.947,0.647,0.208,0.196,83.852,160000,karuna,0.8078000000000001
0LsG4XAbOVsx1qOTHtferA,Cornerstone,Benjamin Clementine,43,0DX2KTWHgpTzVsZ3f7k6Yb,At Least For Now,2014-01-12,Urban contemporary,1ZlL3IQS8eB0s0RMxz02yD,r&b,urban contemporary,0.501,0.359,6,-5.766,1,0.0328,0.805,0.0253,0.103,0.17,78.14,271827,karuna,0.8072999999999999
7okfrvG7Lsj4J6FiG38aKQ,All That I Am,Joe,17,53uzzdUJcgZri8dRkHRB0V,All That I Am,1997-09-23,"Back in the day - R&B, New Jack Swing, Swingbeat, RNB..etc.",3a9y4eeCJRmG9p4YKfqYIx,r&b,new jack swing,0.503,0.403,4,-11.497,1,0.0297,0.295,0.0,0.176,0.145,84.343,252120,karuna,0.8066
